id,gid,x,y,v_x,v_y,radius,time
4,4,-5.998369,-0.000171,1.079629,-0.001568,0.500000,2.200000
5,5,-4.007584,-4.009982,0.917019,0.914794,0.500000,2.200000
6,6,0.000252,-5.601846,0.000816,1.340923,0.500000,2.200000
7,7,4.236830,-4.235312,-0.771289,0.768338,0.500000,2.200000
0,0,5.661431,0.000293,-1.270092,-0.000632,0.500000,2.250000
1,1,4.228412,4.227682,-0.753739,-0.750705,0.500000,2.250000
2,2,0.001635,5.567740,0.001500,-1.322487,0.500000,2.250000
3,3,-3.997759,3.998886,0.895781,-0.897058,0.500000,2.250000
4,4,-5.944451,-0.000268,1.078371,-0.001946,0.500000,2.250000
5,5,-3.961737,-3.964249,0.916923,0.914660,0.500000,2.250000
6,6,0.000275,-5.534780,0.000474,1.341324,0.500000,2.250000
7,7,4.198261,-4.196989,-0.771379,0.766468,0.500000,2.250000
0,0,5.597900,0.000268,-1.270627,-0.000507,0.500000,2.300000
1,1,4.190820,4.190265,-0.751843,-0.748338,0.500000,2.300000
2,2,0.001802,5.501561,0.003344,-1.323579,0.500000,2.300000
3,3,-3.952961,3.954099,0.895947,-0.895736,0.500000,2.300000
4,4,-5.890652,-0.000412,1.075975,-0.002887,0.500000,2.300000
5,5,-3.915924,-3.918491,0.916273,0.915153,0.500000,2.300000
6,6,0.000294,-5.467677,0.000365,1.342052,0.500000,2.300000
7,7,4.159764,-4.158781,-0.769931,0.764148,0.500000,2.300000
0,0,5.534312,0.000252,-1.271758,-0.000314,0.500000,2.350000
1,1,4.153255,4.152901,-0.751304,-0.747280,0.500000,2.350000
2,2,0.001965,5.435342,0.003245,-1.324375,0.500000,2.350000
3,3,-3.908175,3.909380,0.895719,-0.894373,0.500000,2.350000
4,4,-5.837031,-0.000575,1.072418,-0.003261,0.500000,2.350000
5,5,-3.870166,-3.872703,0.915164,0.915760,0.500000,2.350000
6,6,0.000331,-5.400485,0.000748,1.343849,0.500000,2.350000
7,7,4.121381,-4.120631,-0.767663,0.763008,0.500000,2.350000
0,0,5.470655,0.000305,-1.273145,0.001048,0.500000,2.400000
1,1,4.115760,4.115636,-0.749891,-0.745313,0.500000,2.400000
2,2,0.002133,5.369144,0.003360,-1.323975,0.500000,2.400000
3,3,-3.863509,3.864600,0.893316,-0.895618,0.500000,2.400000
4,4,-5.783548,-0.000765,1.069662,-0.003793,0.500000,2.400000
5,5,-3.824447,-3.826940,0.914377,0.915267,0.500000,2.400000
6,6,0.000368,-5.333316,0.000747,1.343386,0.500000,2.400000
7,7,4.083107,-4.082611,-0.765471,0.760404,0.500000,2.400000
0,0,5.406945,0.000434,-1.274190,0.002593,0.500000,2.450000
1,1,4.078437,4.078475,-0.746466,-0.743220,0.500000,2.450000
2,2,0.002414,5.302998,0.005632,-1.322910,0.500000,2.450000
